"utensil","demographic","usage","percent","group"
"kitchen_scissors","rep","sometimes",29,"party"
"kitchen_scissors","dem","never",4,"party"
"kitchen_scissors","ind","never",5,"party"
"kitchen_scissors","rep","never",3,"party"
"kitchen_scissors","dem","dont_own",15,"party"
"kitchen_scissors","ind","dont_own",18,"party"
"kitchen_scissors","rep","dont_own",14,"party"
"kitchen_scissors","dem","dont_know",5,"party"
"kitchen_scissors","ind","dont_know",3,"party"
"kitchen_scissors","rep","dont_know",0,"party"
"kitchen_scissors","dem","total",100,"party"
"kitchen_scissors","ind","total",100,"party"
"kitchen_scissors","rep","total",100,"party"
"kitchen_scissors","dem","N",348,"party"
"kitchen_scissors","ind","N",367,"party"
"kitchen_scissors","rep","N",285,"party"
"kitchen_scissors","white","frequently",51,"race"
"kitchen_scissors","black","frequently",40,"race"
"kitchen_scissors","hispanic","frequently",45,"race"
"kitchen_scissors","other","frequently",43,"race"
"kitchen_scissors","white","sometimes",30,"race"
"kitchen_scissors","black","sometimes",27,"race"
"kitchen_scissors","hispanic","sometimes",27,"race"
"kitchen_scissors","other","sometimes",30,"race"
"kitchen_scissors","white","never",3,"race"
"kitchen_scissors","black","never",6,"race"
"kitchen_scissors","hispanic","never",9,"race"
"kitchen_scissors","other","never",4,"race"
"kitchen_scissors","white","dont_own",13,"race"
"kitchen_scissors","black","dont_own",21,"race"
"kitchen_scissors","hispanic","dont_own",18,"race"
"kitchen_scissors","other","dont_own",19,"race"
"kitchen_scissors","white","dont_know",3,"race"
"kitchen_scissors","black","dont_know",6,"race"
"kitchen_scissors","hispanic","dont_know",1,"race"
"kitchen_scissors","other","dont_know",4,"race"
"kitchen_scissors","white","total",100,"race"
"kitchen_scissors","black","total",100,"race"
"kitchen_scissors","hispanic","total",100,"race"
"kitchen_scissors","other","total",100,"race"
"kitchen_scissors","white","N",660,"race"
"kitchen_scissors","black","N",107,"race"
"kitchen_scissors","hispanic","N",149,"race"
"kitchen_scissors","other","N",84,"race"
"kitchen_scissors","northeast","frequently",52,"region"
"kitchen_scissors","midwest","frequently",44,"region"
"kitchen_scissors","south","frequently",49,"region"
"kitchen_scissors","west","frequently",50,"region"
"kitchen_scissors","northeast","sometimes",24,"region"
"kitchen_scissors","midwest","sometimes",33,"region"
"kitchen_scissors","south","sometimes",26,"region"
"kitchen_scissors","west","sometimes",33,"region"
"kitchen_scissors","northeast","never",5,"region"
"kitchen_scissors","midwest","never",2,"region"
"kitchen_scissors","south","never",5,"region"
"kitchen_scissors","west","never",4,"region"
"kitchen_scissors","northeast","dont_own",15,"region"
"kitchen_scissors","midwest","dont_own",20,"region"
"kitchen_scissors","south","dont_own",15,"region"
"kitchen_scissors","west","dont_own",12,"region"
"kitchen_scissors","northeast","dont_know",5,"region"
"kitchen_scissors","midwest","dont_know",0,"region"
"kitchen_scissors","south","dont_know",5,"region"
"kitchen_scissors","west","dont_know",1,"region"
"kitchen_scissors","northeast","total",101,"region"
"kitchen_scissors","midwest","total",99,"region"
"kitchen_scissors","south","total",100,"region"
"kitchen_scissors","west","total",100,"region"
"kitchen_scissors","northeast","N",176,"region"
"kitchen_scissors","midwest","N",222,"region"
"kitchen_scissors","south","N",367,"region"
"kitchen_scissors","west","N",235,"region"
"kitchen_scissors","male","frequently",41,"sex"
"kitchen_scissors","female","frequently",56,"sex"
"kitchen_scissors","male","sometimes",37,"sex"
"kitchen_scissors","female","sometimes",22,"sex"
"kitchen_scissors","male","never",5,"sex"
"kitchen_scissors","female","never",3,"sex"
"kitchen_scissors","male","dont_own",15,"sex"
"kitchen_scissors","female","dont_own",16,"sex"
"kitchen_scissors","male","dont_know",2,"sex"
"kitchen_scissors","female","dont_know",4,"sex"
"kitchen_scissors","male","total",100,"sex"
"kitchen_scissors","female","total",101,"sex"
"kitchen_scissors","male","N",467,"sex"
"kitchen_scissors","female","N",533,"sex"
"kitchen_scissors","biden","frequently",53,"vote"
"kitchen_scissors","trump","frequently",55,"vote"
"kitchen_scissors","biden","sometimes",27,"vote"
"kitchen_scissors","trump","sometimes",31,"vote"
"kitchen_scissors","biden","never",4,"vote"
"kitchen_scissors","trump","never",3,"vote"
"kitchen_scissors","biden","dont_own",14,"vote"
"kitchen_scissors","trump","dont_own",11,"vote"
"kitchen_scissors","biden","dont_know",2,"vote"
"kitchen_scissors","trump","dont_know",0,"vote"
"kitchen_scissors","biden","total",100,"vote"
"kitchen_scissors","trump","total",100,"vote"
"kitchen_scissors","biden","N",324,"vote"
"kitchen_scissors","trump","N",369,"vote"
"knife_sharpener","x18_29","frequently",19,"age"
"knife_sharpener","x30_44","frequently",26,"age"
"knife_sharpener","x45_64","frequently",22,"age"
"knife_sharpener","x65_plus","frequently",28,"age"
"knife_sharpener","x18_29","sometimes",34,"age"
"knife_sharpener","x30_44","sometimes",31,"age"
"knife_sharpener","x45_64","sometimes",35,"age"
"knife_sharpener","x65_plus","sometimes",34,"age"
"knife_sharpener","x18_29","never",15,"age"
"knife_sharpener","x30_44","never",14,"age"
"knife_sharpener","x45_64","never",9,"age"
"knife_sharpener","x65_plus","never",11,"age"
"knife_sharpener","x18_29","dont_own",26,"age"
"knife_sharpener","x30_44","dont_own",25,"age"
"knife_sharpener","x45_64","dont_own",31,"age"
"knife_sharpener","x65_plus","dont_own",25,"age"
"knife_sharpener","x18_29","dont_know",5,"age"
"knife_sharpener","x30_44","dont_know",4,"age"
"knife_sharpener","x45_64","dont_know",2,"age"
"knife_sharpener","x65_plus","dont_know",2,"age"
"knife_sharpener","x18_29","total",99,"age"
"knife_sharpener","x30_44","total",100,"age"
"knife_sharpener","x45_64","total",99,"age"
"knife_sharpener","x65_plus","total",100,"age"
"knife_sharpener","x18_29","N",149,"age"
"knife_sharpener","x30_44","N",219,"age"
"knife_sharpener","x45_64","N",365,"age"
"knife_sharpener","x65_plus","N",265,"age"
"knife_sharpener","lowinc","frequently",20,"income"
"knife_sharpener","midinc","frequently",27,"income"
"knife_sharpener","highinc","frequently",32,"income"
"knife_sharpener","lowinc","sometimes",29,"income"
"knife_sharpener","midinc","sometimes",37,"income"
"knife_sharpener","highinc","sometimes",39,"income"
"knife_sharpener","lowinc","never",12,"income"
"knife_sharpener","midinc","never",13,"income"
"knife_sharpener","highinc","never",11,"income"
"knife_sharpener","lowinc","dont_own",35,"income"
"knife_sharpener","midinc","dont_own",22,"income"
"knife_sharpener","highinc","dont_own",17,"income"
"knife_sharpener","lowinc","dont_know",4,"income"
"knife_sharpener","midinc","dont_know",2,"income"
"knife_sharpener","highinc","dont_know",1,"income"
"knife_sharpener","lowinc","total",100,"income"
"knife_sharpener","midinc","total",101,"income"
"knife_sharpener","highinc","total",100,"income"
"knife_sharpener","lowinc","N",406,"income"
"knife_sharpener","midinc","N",276,"income"
"knife_sharpener","highinc","N",213,"income"
"knife_sharpener","total","frequently",24,"none"
"knife_sharpener","total","sometimes",34,"none"
"knife_sharpener","total","never",12,"none"
"knife_sharpener","total","dont_own",28,"none"
"knife_sharpener","total","dont_know",3,"none"
"knife_sharpener","total","total",101,"none"
"knife_sharpener","total","N",998,"none"
"knife_sharpener","dem","frequently",29,"party"
"knife_sharpener","ind","frequently",18,"party"
"knife_sharpener","rep","frequently",25,"party"
"knife_sharpener","dem","sometimes",32,"party"
"knife_sharpener","ind","sometimes",32,"party"
"knife_sharpener","rep","sometimes",37,"party"
"knife_sharpener","dem","never",10,"party"
"knife_sharpener","ind","never",12,"party"
"knife_sharpener","rep","never",14,"party"
"knife_sharpener","dem","dont_own",26,"party"
"knife_sharpener","ind","dont_own",33,"party"
"knife_sharpener","rep","dont_own",22,"party"
"knife_sharpener","dem","dont_know",3,"party"
"knife_sharpener","ind","dont_know",4,"party"
"knife_sharpener","rep","dont_know",2,"party"
"knife_sharpener","dem","total",100,"party"
"knife_sharpener","ind","total",99,"party"
"knife_sharpener","rep","total",100,"party"
"knife_sharpener","dem","N",348,"party"
"knife_sharpener","ind","N",366,"party"
"knife_sharpener","rep","N",284,"party"
"knife_sharpener","white","frequently",24,"race"
"knife_sharpener","black","frequently",20,"race"
"knife_sharpener","hispanic","frequently",33,"race"
"knife_sharpener","other","frequently",21,"race"
"knife_sharpener","white","sometimes",37,"race"
"knife_sharpener","black","sometimes",23,"race"
"knife_sharpener","hispanic","sometimes",21,"race"
"knife_sharpener","other","sometimes",39,"race"
"knife_sharpener","white","never",13,"race"
"knife_sharpener","black","never",6,"race"
"knife_sharpener","hispanic","never",15,"race"
"knife_sharpener","other","never",8,"race"
"knife_sharpener","white","dont_own",24,"race"
"knife_sharpener","black","dont_own",44,"race"
"knife_sharpener","hispanic","dont_own",30,"race"
"knife_sharpener","other","dont_own",27,"race"
"knife_sharpener","white","dont_know",2,"race"
"knife_sharpener","black","dont_know",7,"race"
"knife_sharpener","hispanic","dont_know",2,"race"
"knife_sharpener","other","dont_know",5,"race"
"knife_sharpener","white","total",100,"race"
"knife_sharpener","black","total",100,"race"
"knife_sharpener","hispanic","total",101,"race"
"knife_sharpener","other","total",100,"race"
"knife_sharpener","white","N",660,"race"
"knife_sharpener","black","N",107,"race"
"knife_sharpener","hispanic","N",148,"race"
"knife_sharpener","other","N",83,"race"
"knife_sharpener","northeast","frequently",32,"region"
"knife_sharpener","midwest","frequently",20,"region"
"knife_sharpener","south","frequently",19,"region"
"knife_sharpener","west","frequently",29,"region"
"knife_sharpener","northeast","sometimes",30,"region"
"knife_sharpener","midwest","sometimes",32,"region"
"knife_sharpener","south","sometimes",38,"region"
"knife_sharpener","west","sometimes",31,"region"
"knife_sharpener","northeast","never",11,"region"
"knife_sharpener","midwest","never",13,"region"
"knife_sharpener","south","never",11,"region"
"knife_sharpener","west","never",13,"region"
"knife_sharpener","northeast","dont_own",22,"region"
"knife_sharpener","midwest","dont_own",34,"region"
"knife_sharpener","south","dont_own",28,"region"
"knife_sharpener","west","dont_own",25,"region"
"knife_sharpener","northeast","dont_know",4,"region"
"knife_sharpener","midwest","dont_know",1,"region"
"knife_sharpener","south","dont_know",4,"region"
"knife_sharpener","west","dont_know",2,"region"
"knife_sharpener","northeast","total",99,"region"
"knife_sharpener","midwest","total",100,"region"
"knife_sharpener","south","total",100,"region"
"knife_sharpener","west","total",100,"region"
"knife_sharpener","northeast","N",176,"region"
"knife_sharpener","midwest","N",222,"region"
"knife_sharpener","south","N",366,"region"
"knife_sharpener","west","N",234,"region"
"knife_sharpener","male","frequently",26,"sex"
"knife_sharpener","female","frequently",22,"sex"
"knife_sharpener","male","sometimes",36,"sex"
"knife_sharpener","female","sometimes",31,"sex"
"knife_sharpener","male","never",11,"sex"
"knife_sharpener","female","never",13,"sex"
"knife_sharpener","male","dont_own",25,"sex"
"knife_sharpener","female","dont_own",30,"sex"
"knife_sharpener","male","dont_know",2,"sex"
"knife_sharpener","female","dont_know",4,"sex"
"knife_sharpener","male","total",100,"sex"
"knife_sharpener","female","total",100,"sex"
"knife_sharpener","male","N",467,"sex"
"knife_sharpener","female","N",531,"sex"
"knife_sharpener","biden","frequently",26,"vote"
"knife_sharpener","trump","frequently",24,"vote"
"knife_sharpener","biden","sometimes",33,"vote"
"knife_sharpener","trump","sometimes",41,"vote"
"knife_sharpener","biden","never",11,"vote"
"knife_sharpener","trump","never",11,"vote"
"knife_sharpener","biden","dont_own",27,"vote"
"knife_sharpener","trump","dont_own",22,"vote"
"knife_sharpener","biden","dont_know",3,"vote"
"knife_sharpener","trump","dont_know",1,"vote"
"knife_sharpener","biden","total",100,"vote"
"knife_sharpener","trump","total",99,"vote"
"knife_sharpener","biden","N",324,"vote"
"knife_sharpener","trump","N",368,"vote"
"ladle","x18_29","frequently",28,"age"
"ladle","x30_44","frequently",30,"age"
"ladle","x45_64","frequently",36,"age"
"ladle","x65_plus","frequently",49,"age"
"ladle","x18_29","sometimes",30,"age"
"ladle","x30_44","sometimes",37,"age"
"ladle","x45_64","sometimes",41,"age"
"ladle","x65_plus","sometimes",37,"age"
"ladle","x18_29","never",15,"age"
"ladle","x30_44","never",9,"age"
"ladle","x45_64","never",5,"age"
"ladle","x65_plus","never",5,"age"
"ladle","x18_29","dont_own",17,"age"
"ladle","x30_44","dont_own",17,"age"
"ladle","x45_64","dont_own",13,"age"
"ladle","x65_plus","dont_own",9,"age"
"ladle","x18_29","dont_know",9,"age"
"ladle","x30_44","dont_know",7,"age"
"ladle","x45_64","dont_know",4,"age"
"ladle","x65_plus","dont_know",0,"age"
"ladle","x18_29","total",99,"age"
"ladle","x30_44","total",100,"age"
"ladle","x45_64","total",99,"age"
"ladle","x65_plus","total",100,"age"
"ladle","x18_29","N",149,"age"
"ladle","x30_44","N",219,"age"
"ladle","x45_64","N",365,"age"
"ladle","x65_plus","N",266,"age"
"ladle","lowinc","frequently",28,"income"
"ladle","midinc","frequently",44,"income"
"ladle","highinc","frequently",41,"income"
"ladle","lowinc","sometimes",39,"income"
"ladle","midinc","sometimes",34,"income"
"ladle","highinc","sometimes",39,"income"
"ladle","lowinc","never",8,"income"
"ladle","midinc","never",8,"income"
"ladle","highinc","never",9,"income"
"ladle","lowinc","dont_own",18,"income"
"ladle","midinc","dont_own",10,"income"
"ladle","highinc","dont_own",11,"income"
"ladle","lowinc","dont_know",6,"income"
"ladle","midinc","dont_know",3,"income"
"ladle","highinc","dont_know",1,"income"
"ladle","lowinc","total",99,"income"
"ladle","midinc","total",99,"income"
"ladle","highinc","total",101,"income"
"ladle","lowinc","N",407,"income"
"ladle","midinc","N",276,"income"
"ladle","highinc","N",212,"income"
"ladle","total","frequently",36,"none"
"ladle","total","sometimes",37,"none"
"ladle","total","never",8,"none"
"ladle","total","dont_own",14,"none"
"ladle","total","dont_know",5,"none"
"ladle","total","total",100,"none"
"ladle","total","N",999,"none"
"ladle","dem","frequently",33,"party"
"ladle","ind","frequently",33,"party"
"ladle","rep","frequently",43,"party"
"ladle","dem","sometimes",38,"party"
"ladle","ind","sometimes",38,"party"
"ladle","rep","sometimes",34,"party"
"ladle","dem","never",12,"party"
"ladle","ind","never",7,"party"
"ladle","rep","never",5,"party"
"ladle","dem","dont_own",14,"party"
"ladle","ind","dont_own",15,"party"
"ladle","rep","dont_own",13,"party"
"ladle","dem","dont_know",3,"party"
"ladle","ind","dont_know",7,"party"
"ladle","rep","dont_know",5,"party"
"ladle","dem","total",100,"party"
"ladle","ind","total",100,"party"
"ladle","rep","total",100,"party"
"ladle","dem","N",348,"party"
"ladle","ind","N",366,"party"
"ladle","rep","N",285,"party"
"ladle","white","frequently",38,"race"
"ladle","black","frequently",21,"race"
"ladle","hispanic","frequently",36,"race"
"ladle","other","frequently",38,"race"
"ladle","white","sometimes",40,"race"
"ladle","black","sometimes",31,"race"
"ladle","hispanic","sometimes",29,"race"
"ladle","other","sometimes",36,"race"
"ladle","white","never",8,"race"
"ladle","black","never",11,"race"
"ladle","hispanic","never",7,"race"
"ladle","other","never",8,"race"
"ladle","white","dont_own",10,"race"
"ladle","black","dont_own",30,"race"
"ladle","hispanic","dont_own",20,"race"
"ladle","other","dont_own",15,"race"
"ladle","white","dont_know",4,"race"
"ladle","black","dont_know",6,"race"
"ladle","hispanic","dont_know",8,"race"
"ladle","other","dont_know",3,"race"
"ladle","white","total",100,"race"
"ladle","black","total",99,"race"
"ladle","hispanic","total",100,"race"
"ladle","other","total",100,"race"
"ladle","white","N",659,"race"
"ladle","black","N",107,"race"
"ladle","hispanic","N",149,"race"
"ladle","other","N",84,"race"
"ladle","northeast","frequently",37,"region"
"ladle","midwest","frequently",32,"region"
"ladle","south","frequently",36,"region"
"ladle","west","frequently",39,"region"
"ladle","northeast","sometimes",32,"region"
"ladle","midwest","sometimes",44,"region"
"ladle","south","sometimes",35,"region"
"ladle","west","sometimes",38,"region"
"ladle","northeast","never",6,"region"
"ladle","midwest","never",8,"region"
"ladle","south","never",9,"region"
"ladle","west","never",8,"region"
"ladle","northeast","dont_own",19,"region"
"ladle","midwest","dont_own",11,"region"
"ladle","south","dont_own",15,"region"
"ladle","west","dont_own",12,"region"
"ladle","northeast","dont_know",6,"region"
"ladle","midwest","dont_know",4,"region"
"ladle","south","dont_know",5,"region"
"ladle","west","dont_know",4,"region"
"ladle","northeast","total",100,"region"
"ladle","midwest","total",99,"region"
"ladle","south","total",100,"region"
"ladle","west","total",101,"region"
"ladle","northeast","N",176,"region"
"ladle","midwest","N",222,"region"
"ladle","south","N",366,"region"
"ladle","west","N",235,"region"
"ladle","male","frequently",35,"sex"
"ladle","female","frequently",37,"sex"
"ladle","male","sometimes",36,"sex"
"ladle","female","sometimes",38,"sex"
"ladle","male","never",9,"sex"
"ladle","female","never",7,"sex"
"ladle","male","dont_own",15,"sex"
"ladle","female","dont_own",14,"sex"
"ladle","male","dont_know",6,"sex"
"ladle","female","dont_know",4,"sex"
"ladle","male","total",101,"sex"
"ladle","female","total",100,"sex"
"ladle","male","N",466,"sex"
"ladle","female","N",533,"sex"
"ladle","biden","frequently",37,"vote"
"ladle","trump","frequently",44,"vote"
"ladle","biden","sometimes",38,"vote"
"ladle","trump","sometimes",39,"vote"
"ladle","biden","never",9,"vote"
"ladle","trump","never",5,"vote"
"ladle","biden","dont_own",14,"vote"
"ladle","trump","dont_own",7,"vote"
"ladle","biden","dont_know",2,"vote"
"ladle","trump","dont_know",4,"vote"
"ladle","biden","total",100,"vote"
"ladle","trump","total",99,"vote"
"ladle","biden","N",323,"vote"
"ladle","trump","N",369,"vote"
"mandolin","x18_29","frequently",7,"age"
"mandolin","x30_44","frequently",12,"age"
"mandolin","x45_64","frequently",3,"age"
"mandolin","x65_plus","frequently",4,"age"
"mandolin","x18_29","sometimes",26,"age"
"mandolin","x30_44","sometimes",21,"age"
"mandolin","x45_64","sometimes",16,"age"
"mandolin","x65_plus","sometimes",15,"age"
"mandolin","x18_29","never",13,"age"
"mandolin","x30_44","never",10,"age"
"mandolin","x45_64","never",8,"age"
"mandolin","x65_plus","never",10,"age"
"mandolin","x18_29","dont_own",41,"age"
"mandolin","x30_44","dont_own",42,"age"
"mandolin","x45_64","dont_own",58,"age"
"mandolin","x65_plus","dont_own",56,"age"
"mandolin","x18_29","dont_know",13,"age"
"mandolin","x30_44","dont_know",15,"age"
"mandolin","x45_64","dont_know",15,"age"
"mandolin","x65_plus","dont_know",15,"age"
"mandolin","x18_29","total",100,"age"
"mandolin","x30_44","total",100,"age"
"mandolin","x45_64","total",100,"age"
"mandolin","x65_plus","total",100,"age"
"mandolin","x18_29","N",149,"age"
"mandolin","x30_44","N",219,"age"
"mandolin","x45_64","N",365,"age"
"mandolin","x65_plus","N",267,"age"
"mandolin","lowinc","frequently",5,"income"
"mandolin","midinc","frequently",4,"income"
"mandolin","highinc","frequently",12,"income"
"mandolin","lowinc","sometimes",15,"income"
"mandolin","midinc","sometimes",21,"income"
"mandolin","highinc","sometimes",26,"income"
"mandolin","lowinc","never",10,"income"
"mandolin","midinc","never",9,"income"
"mandolin","highinc","never",13,"income"
"mandolin","lowinc","dont_own",57,"income"
"mandolin","midinc","dont_own",49,"income"
"mandolin","highinc","dont_own",37,"income"
"mandolin","lowinc","dont_know",14,"income"
"mandolin","midinc","dont_know",17,"income"
"mandolin","highinc","dont_know",12,"income"
"mandolin","lowinc","total",101,"income"
"mandolin","midinc","total",100,"income"
"mandolin","highinc","total",100,"income"
"mandolin","lowinc","N",407,"income"
"mandolin","midinc","N",276,"income"
"mandolin","highinc","N",213,"income"
"mandolin","total","frequently",6,"none"
"mandolin","total","sometimes",19,"none"
"mandolin","total","never",10,"none"
"mandolin","total","dont_own",50,"none"
"mandolin","total","dont_know",15,"none"
"mandolin","total","total",100,"none"
"mandolin","total","N",1000,"none"
"mandolin","dem","frequently",9,"party"
"mandolin","ind","frequently",5,"party"
"mandolin","rep","frequently",5,"party"
"mandolin","dem","sometimes",21,"party"
"mandolin","ind","sometimes",20,"party"
"mandolin","rep","sometimes",17,"party"
"mandolin","dem","never",13,"party"
"mandolin","ind","never",9,"party"
"mandolin","rep","never",7,"party"
"mandolin","dem","dont_own",46,"party"
"mandolin","ind","dont_own",51,"party"
"mandolin","rep","dont_own",54,"party"
"mandolin","dem","dont_know",11,"party"
"mandolin","ind","dont_know",16,"party"
"mandolin","rep","dont_know",17,"party"
"mandolin","dem","total",100,"party"
"mandolin","ind","total",101,"party"
"mandolin","rep","total",100,"party"
"mandolin","dem","N",348,"party"
"mandolin","ind","N",367,"party"
"mandolin","rep","N",285,"party"
"mandolin","white","frequently",6,"race"
"mandolin","black","frequently",6,"race"
"mandolin","hispanic","frequently",8,"race"
"mandolin","other","frequently",8,"race"
"mandolin","white","sometimes",19,"race"
"mandolin","black","sometimes",21,"race"
"mandolin","hispanic","sometimes",22,"race"
"mandolin","other","sometimes",13,"race"
"mandolin","white","never",11,"race"
"mandolin","black","never",5,"race"
"mandolin","hispanic","never",8,"race"
"mandolin","other","never",12,"race"
"mandolin","white","dont_own",51,"race"
"mandolin","black","dont_own",49,"race"
"mandolin","hispanic","dont_own",45,"race"
"mandolin","other","dont_own",54,"race"
"mandolin","white","dont_know",14,"race"
"mandolin","black","dont_know",18,"race"
"mandolin","hispanic","dont_know",17,"race"
"mandolin","other","dont_know",13,"race"
"mandolin","white","total",101,"race"
"mandolin","black","total",99,"race"
"mandolin","hispanic","total",100,"race"
"mandolin","other","total",100,"race"
"mandolin","white","N",660,"race"
"mandolin","black","N",107,"race"
"mandolin","hispanic","N",149,"race"
"mandolin","other","N",84,"race"
"mandolin","northeast","frequently",10,"region"
"mandolin","midwest","frequently",5,"region"
"mandolin","south","frequently",4,"region"
"mandolin","west","frequently",8,"region"
"mandolin","northeast","sometimes",19,"region"
"mandolin","midwest","sometimes",13,"region"
"mandolin","south","sometimes",25,"region"
"mandolin","west","sometimes",16,"region"
"mandolin","northeast","never",14,"region"
"mandolin","midwest","never",12,"region"
"mandolin","south","never",10,"region"
"mandolin","west","never",6,"region"
"mandolin","northeast","dont_own",42,"region"
"mandolin","midwest","dont_own",55,"region"
"mandolin","south","dont_own",48,"region"
"mandolin","west","dont_own",56,"region"
"mandolin","northeast","dont_know",15,"region"
"mandolin","midwest","dont_know",15,"region"
"mandolin","south","dont_know",14,"region"
"mandolin","west","dont_know",14,"region"
"mandolin","northeast","total",100,"region"
"mandolin","midwest","total",100,"region"
"mandolin","south","total",101,"region"
"mandolin","west","total",100,"region"
"mandolin","northeast","N",176,"region"
"mandolin","midwest","N",222,"region"
"mandolin","south","N",367,"region"
"mandolin","west","N",235,"region"
"mandolin","male","frequently",6,"sex"
"mandolin","female","frequently",7,"sex"
"mandolin","male","sometimes",21,"sex"
"mandolin","female","sometimes",18,"sex"
"mandolin","male","never",7,"sex"
"mandolin","female","never",13,"sex"
"mandolin","male","dont_own",48,"sex"
"mandolin","female","dont_own",52,"sex"
"mandolin","male","dont_know",19,"sex"
"mandolin","female","dont_know",11,"sex"
"mandolin","male","total",101,"sex"
"mandolin","female","total",101,"sex"
"mandolin","male","N",467,"sex"
"mandolin","female","N",533,"sex"
"mandolin","biden","frequently",10,"vote"
"mandolin","trump","frequently",4,"vote"
"mandolin","biden","sometimes",19,"vote"
"mandolin","trump","sometimes",20,"vote"
"mandolin","biden","never",14,"vote"
"mandolin","trump","never",8,"vote"
"mandolin","biden","dont_own",47,"vote"
"mandolin","trump","dont_own",53,"vote"
"mandolin","biden","dont_know",10,"vote"
"mandolin","trump","dont_know",14,"vote"
"mandolin","biden","total",100,"vote"
"mandolin","trump","total",99,"vote"
"mandolin","biden","N",324,"vote"
"mandolin","trump","N",369,"vote"
"manual_juicer","x18_29","frequently",12,"age"
"manual_juicer","x30_44","frequently",19,"age"
"manual_juicer","x45_64","frequently",4,"age"
"manual_juicer","x65_plus","frequently",6,"age"
"manual_juicer","x18_29","sometimes",31,"age"
"manual_juicer","x30_44","sometimes",18,"age"
"manual_juicer","x45_64","sometimes",19,"age"
"manual_juicer","x65_plus","sometimes",18,"age"
"manual_juicer","x18_29","never",8,"age"
"manual_juicer","x30_44","never",10,"age"
"manual_juicer","x45_64","never",13,"age"
"manual_juicer","x65_plus","never",20,"age"
"manual_juicer","x18_29","dont_own",41,"age"
"manual_juicer","x30_44","dont_own",47,"age"
"manual_juicer","x45_64","dont_own",62,"age"
"manual_juicer","x65_plus","dont_own",53,"age"
"manual_juicer","x18_29","dont_know",7,"age"
"manual_juicer","x30_44","dont_know",6,"age"
"manual_juicer","x45_64","dont_know",3,"age"
"manual_juicer","x65_plus","dont_know",2,"age"
"manual_juicer","x18_29","total",99,"age"
"manual_juicer","x30_44","total",100,"age"
"manual_juicer","x45_64","total",101,"age"
"manual_juicer","x65_plus","total",99,"age"
"manual_juicer","x18_29","N",149,"age"
"manual_juicer","x30_44","N",219,"age"
"manual_juicer","x45_64","N",365,"age"
"manual_juicer","x65_plus","N",266,"age"
"manual_juicer","lowinc","frequently",5,"income"
"manual_juicer","midinc","frequently",9,"income"
"manual_juicer","highinc","frequently",19,"income"
"manual_juicer","lowinc","sometimes",18,"income"
"manual_juicer","midinc","sometimes",19,"income"
"manual_juicer","highinc","sometimes",30,"income"
"manual_juicer","lowinc","never",11,"income"
"manual_juicer","midinc","never",17,"income"
"manual_juicer","highinc","never",11,"income"
"manual_juicer","lowinc","dont_own",61,"income"
"manual_juicer","midinc","dont_own",53,"income"
"manual_juicer","highinc","dont_own",35,"income"
"manual_juicer","lowinc","dont_know",5,"income"
"manual_juicer","midinc","dont_know",3,"income"
"manual_juicer","highinc","dont_know",5,"income"
"manual_juicer","lowinc","total",100,"income"
"manual_juicer","midinc","total",101,"income"
"manual_juicer","highinc","total",100,"income"
"manual_juicer","lowinc","N",407,"income"
"manual_juicer","midinc","N",275,"income"
"manual_juicer","highinc","N",213,"income"
"manual_juicer","total","frequently",9,"none"
"manual_juicer","total","sometimes",21,"none"
"manual_juicer","total","never",13,"none"
"manual_juicer","total","dont_own",52,"none"
"manual_juicer","total","dont_know",5,"none"
"manual_juicer","total","total",100,"none"
"manual_juicer","total","N",999,"none"
"manual_juicer","dem","frequently",16,"party"
"manual_juicer","ind","frequently",3,"party"
"manual_juicer","rep","frequently",10,"party"
"manual_juicer","dem","sometimes",24,"party"
"manual_juicer","ind","sometimes",23,"party"
"manual_juicer","rep","sometimes",16,"party"
"manual_juicer","dem","never",13,"party"
"manual_juicer","ind","never",10,"party"
"manual_juicer","rep","never",16,"party"
"manual_juicer","dem","dont_own",44,"party"
"manual_juicer","ind","dont_own",56,"party"
"manual_juicer","rep","dont_own",56,"party"
"manual_juicer","dem","dont_know",3,"party"
"manual_juicer","ind","dont_know",7,"party"
"manual_juicer","rep","dont_know",3,"party"
"manual_juicer","dem","total",100,"party"
"manual_juicer","ind","total",99,"party"
"manual_juicer","rep","total",101,"party"
"manual_juicer","dem","N",348,"party"
"manual_juicer","ind","N",367,"party"
"manual_juicer","rep","N",284,"party"
"manual_juicer","white","frequently",8,"race"
"manual_juicer","black","frequently",16,"race"
"manual_juicer","hispanic","frequently",13,"race"
"manual_juicer","other","frequently",5,"race"
"manual_juicer","white","sometimes",21,"race"
"manual_juicer","black","sometimes",22,"race"
"manual_juicer","hispanic","sometimes",21,"race"
"manual_juicer","other","sometimes",26,"race"
"manual_juicer","white","never",13,"race"
"manual_juicer","black","never",12,"race"
"manual_juicer","hispanic","never",14,"race"
"manual_juicer","other","never",10,"race"
"manual_juicer","white","dont_own",54,"race"
"manual_juicer","black","dont_own",44,"race"
"manual_juicer","hispanic","dont_own",49,"race"
"manual_juicer","other","dont_own",55,"race"
"manual_juicer","white","dont_know",4,"race"
"manual_juicer","black","dont_know",7,"race"
"manual_juicer","hispanic","dont_know",4,"race"
"manual_juicer","other","dont_know",4,"race"
"manual_juicer","white","total",100,"race"
"manual_juicer","black","total",101,"race"
"manual_juicer","hispanic","total",101,"race"
